# bicep3, run08 optical efficiency results, 20160201
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
220,     0,       13,      P4,     NaN,     NaN,     10,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
221,     0,       13,      P4,     6,       1,       10,      1,       A,      L,      1,       97.3006956839542, 133.542281925791,  115.749692734835,  0.092669735369564    
222,     0,       13,      P4,     6,       1,       10,      2,       B,      L,      1,       96.1839987998944, 126.044134330321,  NaN,               NaN                  
223,     0,       13,      P4,     5,       7,       10,      3,       A,      L,      1,       91.0140700129652, 123.383050015052,  106.854242599657,  0.0860875386218515   
224,     0,       13,      P4,     5,       7,       10,      4,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
225,     0,       13,      P4,     5,       5,       10,      5,       A,      L,      1,       85.9334814099536, 123.268014120032,  107.456340627154,  0.0823524661087371   
226,     0,       13,      P4,     5,       5,       10,      6,       B,      L,      1,       86.3512869688309, 120.890447325406,  103.43994387711,   0.0908880387932069   
227,     0,       13,      P4,     5,       3,       10,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
228,     0,       13,      P4,     5,       3,       10,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
229,     0,       13,      P4,     5,       1,       10,      9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
230,     0,       13,      P4,     5,       1,       10,      10,      B,      L,      1,       32.8762020931604, 16.4479376932357,  NaN,               NaN                  
231,     0,       13,      P4,     4,       7,       10,      11,      A,      L,      1,       92.6532340344506, 121.539687703819,  104.625455795445,  0.0880949578561134   
232,     0,       13,      P4,     4,       7,       10,      12,      B,      L,      1,       92.2886274949523, NaN,               106.086997133152,  NaN                  
233,     0,       13,      P4,     4,       5,       10,      13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
234,     0,       13,      P4,     4,       5,       10,      14,      B,      L,      1,       86.8158823114497, 121.229177703573,  103.95599061456,   0.089964516088608    
235,     0,       13,      P4,     4,       3,       10,      15,      A,      L,      1,       86.8675260723573, 130.657319311333,  114.541060023592,  0.0839388504569837   
236,     0,       13,      P4,     4,       3,       10,      16,      B,      L,      1,       87.2785908869526, NaN,               111.365753756662,  NaN                  
237,     0,       13,      P4,     4,       1,       10,      17,      A,      L,      1,       98.9860954735247, 125.829037008993,  109.655751892002,  0.0842358599843285   
238,     0,       13,      P4,     4,       1,       10,      18,      B,      L,      1,       97.2883472387342, 121.547859938144,  104.670713602513,  0.087901803831412    
239,     0,       13,      P4,     3,       7,       10,      19,      A,      L,      1,       96.9267053800728, 123.600164483759,  106.325087056413,  0.0899743616007585   
240,     0,       13,      P4,     3,       7,       10,      20,      B,      L,      1,       94.8344837722241, 123.131619706599,  105.530554897346,  0.0916722125481931   
241,     0,       13,      P4,     NaN,     NaN,     10,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
242,     0,       13,      P4,     8,       7,       11,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
243,     0,       13,      P4,     8,       7,       11,      1,       B,      L,      1,       102.504638512147, 125.55572527998,   104.894375763655,  0.107611195397528    
244,     0,       13,      P4,     8,       5,       11,      2,       A,      L,      1,       91.8372687334471, 120.867287392499,  99.8981435416772,  0.109214290889698    
245,     0,       13,      P4,     8,       5,       11,      3,       B,      L,      1,       94.372576841257,  122.718429224395,  101.743991683193,  0.10924186219376     
246,     0,       13,      P4,     8,       3,       11,      4,       A,      L,      1,       93.4745618012965, 120.407536855337,  100.207286267261,  0.10520963847956     
247,     0,       13,      P4,     8,       3,       11,      5,       B,      L,      1,       94.9476472530305, 118.857841646844,  98.0630205784775,  0.108306359731077    
248,     0,       13,      P4,     8,       1,       11,      6,       B,      D,      1,       NaN,              NaN,               NaN,               NaN                  
249,     0,       13,      P4,     7,       7,       11,      7,       A,      L,      1,       92.808444201769,  125.986143635765,  106.442290250548,  0.101790903048001    
250,     0,       13,      P4,     7,       7,       11,      8,       B,      L,      1,       95.5505061763235, 123.933504391328,  104.461362496158,  0.101417405704008    
251,     0,       13,      P4,     7,       5,       11,      9,       A,      L,      1,       88.4151832109065, 124.578392509229,  104.476582939842,  0.104696924840556    
252,     0,       13,      P4,     7,       5,       11,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
253,     0,       13,      P4,     7,       3,       11,      11,      A,      L,      1,       89.1863284493331, 124.326060704171,  105.067310431664,  0.100305991002644    
254,     0,       13,      P4,     7,       3,       11,      12,      B,      L,      1,       90.4899837376836, 120.124285108895,  100.580820581608,  0.101788877746283    
255,     0,       13,      P4,     7,       1,       11,      13,      A,      L,      1,       97.2391263291632, 127.477080236629,  108.551225649299,  0.0985721593090093   
