# bicep3, run11 optical efficiency results, 20191228
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
207,     0,       13,      P4,     2,       5,       9,       9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
208,     0,       13,      P4,     2,       5,       9,       10,      B,      L,      1,       89.6025461516238, 117.214521299664,  98.5664209484994,  0.100258604038519    
209,     0,       13,      P4,     2,       3,       9,       11,      A,      L,      1,       94.3649378132443, 120.86234074418,   103.180965861163,  0.0950611552850364   
210,     0,       13,      P4,     2,       3,       9,       12,      B,      L,      1,       92.0493799684204, 120.390193152681,  102.333526252336,  0.097078854302932    
211,     0,       13,      P4,     2,       1,       9,       13,      A,      L,      1,       111.586310643043, 118.821563060323,  97.9686115775762,  0.112112642380358    
212,     0,       13,      P4,     2,       1,       9,       14,      B,      L,      1,       108.939887089753, NaN,               NaN,               NaN                  
213,     0,       13,      P4,     1,       7,       9,       15,      A,      L,      1,       139.687557835307, 132.225215480366,  116.78744673287,   0.0829987567069689   
214,     0,       13,      P4,     1,       7,       9,       16,      B,      L,      1,       120.970459885811, 128.323455094927,  132.931042986138,  NaN                  
215,     0,       13,      P4,     1,       5,       9,       17,      A,      L,      1,       105.278554469874, 171.613602474914,  98.3070186613545,  NaN                  
216,     0,       13,      P4,     1,       5,       9,       18,      B,      L,      1,       99.2686317489811, 117.876170711936,  99.2672313759882,  0.100048060945957    
217,     0,       13,      P4,     1,       3,       9,       19,      A,      L,      1,       106.92090934318,  116.579734912851,  105.603058761474,  0.0590143879106295   
218,     0,       13,      P4,     1,       3,       9,       20,      B,      L,      1,       101.429902411648, 153.55340710213,   106.651736313625,  NaN                  
219,     0,       13,      P4,     1,       1,       9,       21,      A,      D,      1,       137.801243126983, 119.52825670561,   122.585486583265,  NaN                  
220,     0,       13,      P4,     NaN,     NaN,     10,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
221,     0,       13,      P4,     6,       1,       10,      1,       A,      L,      1,       97.1233783840332, 131.536703441889,  113.759365367684,  0.0955770864204538   
222,     0,       13,      P4,     6,       1,       10,      2,       B,      L,      1,       96.4610016611301, 123.986665019802,  106.25673224059,   0.0953222192430759   
223,     0,       13,      P4,     5,       7,       10,      3,       A,      L,      1,       91.241071468041,  120.385781525349,  101.867175040412,  0.0995624004566499   
224,     0,       13,      P4,     5,       7,       10,      4,       B,      L,      1,       91.478045015776,  120.97183733471,   102.262544428091,  0.100587596272147    
225,     0,       13,      P4,     5,       5,       10,      5,       A,      L,      1,       86.2033251111464, 120.402224054477,  102.566239754131,  0.0958923887115402   
226,     0,       13,      P4,     5,       5,       10,      6,       B,      L,      1,       86.6925444470782, 118.110342859008,  98.9071804071342,  0.103242808881041    
227,     0,       13,      P4,     5,       3,       10,      7,       A,      L,      1,       87.2624520285077, 122.114185562756,  103.624543634473,  0.0994066770337793   
228,     0,       13,      P4,     5,       3,       10,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
229,     0,       13,      P4,     5,       1,       10,      9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
230,     0,       13,      P4,     5,       1,       10,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
231,     0,       13,      P4,     4,       7,       10,      11,      A,      L,      1,       92.5784939849511, 118.828862611891,  100.258768737703,  0.0998392143773582   
232,     0,       13,      P4,     4,       7,       10,      12,      B,      L,      1,       92.0466170691687, 183.63132908509,   101.383448044104,  NaN                  
233,     0,       13,      P4,     4,       5,       10,      13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
234,     0,       13,      P4,     4,       5,       10,      14,      B,      L,      1,       87.1553753793757, 118.180089556976,  98.8937687103443,  0.1036898970249      
235,     0,       13,      P4,     4,       3,       10,      15,      A,      L,      1,       86.9254441011215, 127.70034794111,   109.765953567946,  0.0964214751245354   
236,     0,       13,      P4,     4,       3,       10,      16,      B,      L,      1,       87.0120000873847, 124.89704869697,   106.537809342852,  0.0987055879253694   
237,     0,       13,      P4,     4,       1,       10,      17,      A,      L,      1,       98.9807376635225, 123.03858791312,   105.1779929885,    0.0960247038958064   
238,     0,       13,      P4,     4,       1,       10,      18,      B,      L,      1,       97.2970417241638, 119.032740872826,  101.00148288488,   0.0969422472470222   
239,     0,       13,      P4,     3,       7,       10,      19,      A,      L,      1,       96.9516465110195, 120.996455791432,  102.522358084902,  0.0993231059490861   
240,     0,       13,      P4,     3,       7,       10,      20,      B,      L,      1,       94.8432715383279, 120.512254453733,  101.665314582857,  0.101327633714388    
241,     0,       13,      P4,     NaN,     NaN,     10,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
242,     0,       13,      P4,     8,       7,       11,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
243,     0,       13,      P4,     8,       7,       11,      1,       B,      L,      1,       102.378764542572, 124.459289388759,  105.962192713835,  0.0994467563167946   
244,     0,       13,      P4,     8,       5,       11,      2,       A,      L,      1,       91.6723713038001, 119.785090894041,  101.290363083765,  0.0994340204853567   
245,     0,       13,      P4,     8,       5,       11,      3,       B,      L,      1,       94.2517919947826, 121.731341997014,  103.048642169533,  0.100444622728391    
246,     0,       13,      P4,     8,       3,       11,      4,       A,      L,      1,       93.3263229432073, 119.358799913057,  100.997633708759,  0.0987159473349355   
247,     0,       13,      P4,     8,       3,       11,      5,       B,      L,      1,       94.771696299037,  117.920444650319,  99.2781410561758,  0.100227438678187    
248,     0,       13,      P4,     8,       1,       11,      6,       B,      D,      1,       105.692955796159, 122.197105944514,  NaN,               NaN                  
249,     0,       13,      P4,     7,       7,       11,      7,       A,      L,      1,       92.8758830940258, 124.291869244631,  105.609429179528,  0.100443226156466    
250,     0,       13,      P4,     7,       7,       11,      8,       B,      L,      1,       95.2245011641375, 122.778291404958,  104.247523050251,  0.0996277868532653   
251,     0,       13,      P4,     7,       5,       11,      9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
252,     0,       13,      P4,     7,       5,       11,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
253,     0,       13,      P4,     7,       3,       11,      11,      A,      L,      1,       89.0537623175318, 122.993940793381,  104.693537289317,  0.0983892661508824   
254,     0,       13,      P4,     7,       3,       11,      12,      B,      L,      1,       90.4358648076243, 118.641029493424,  99.9123775906566,  0.100691676896598    
255,     0,       13,      P4,     7,       1,       11,      13,      A,      L,      1,       97.1241098732376, 126.084798229621,  108.276747720547,  0.0957422070380323   
