# bicep3, run08 optical efficiency results, 20161114
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
211,     0,       13,      P4,     2,       1,       9,       13,      A,      L,      1,       111.548917807813, 152.273920201941,  150.449000368651,  0.0095047907983855   
212,     0,       13,      P4,     2,       1,       9,       14,      B,      L,      1,       108.952446984587, NaN,               NaN,               NaN                  
213,     0,       13,      P4,     1,       7,       9,       15,      A,      L,      1,       139.825560974877, 129.044657956567,  116.570339914531,  0.0649704064689362   
214,     0,       13,      P4,     1,       7,       9,       16,      B,      L,      1,       121.116127491074, NaN,               135.523275504549,  NaN                  
215,     0,       13,      P4,     1,       5,       9,       17,      A,      L,      1,       105.922935501706, NaN,               NaN,               NaN                  
216,     0,       13,      P4,     1,       5,       9,       18,      B,      L,      1,       99.3211025149705, 119.421670978949,  100.509497451356,  0.0985009037895464   
217,     0,       13,      P4,     1,       3,       9,       19,      A,      L,      1,       106.925543364407, NaN,               NaN,               NaN                  
218,     0,       13,      P4,     1,       3,       9,       20,      B,      L,      1,       101.975258352549, NaN,               NaN,               NaN                  
219,     0,       13,      P4,     1,       1,       9,       21,      A,      D,      1,       137.968918734568, 116.623964628563,  122.252360299345,  NaN                  
220,     0,       13,      P4,     NaN,     NaN,     10,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
221,     0,       13,      P4,     6,       1,       10,      1,       A,      L,      1,       97.1063719929326, 134.298253567593,  118.247055545371,  0.0835999896990699   
222,     0,       13,      P4,     6,       1,       10,      2,       B,      L,      1,       96.3950104035998, 126.839263783167,  110.255940911065,  0.0863714732922014   
223,     0,       13,      P4,     5,       7,       10,      3,       A,      L,      1,       91.0832325966136, 123.870843022008,  108.867809837018,  0.0781407978384913   
224,     0,       13,      P4,     5,       7,       10,      4,       B,      L,      1,       91.3630359310055, 133.420237107563,  108.664938984679,  0.128933844390024    
225,     0,       13,      P4,     5,       5,       10,      5,       A,      L,      1,       85.7482335286108, 123.957965171239,  109.577953925959,  0.0748958919025029   
226,     0,       13,      P4,     5,       5,       10,      6,       B,      L,      1,       86.1071216467446, 121.585336275711,  105.962196869656,  0.0813705177398714   
227,     0,       13,      P4,     5,       3,       10,      7,       A,      L,      1,       86.753922616215,  205.331671927112,  187.536176658353,  0.0926848711914559   
228,     0,       13,      P4,     5,       3,       10,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
229,     0,       13,      P4,     5,       1,       10,      9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
230,     0,       13,      P4,     5,       1,       10,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
231,     0,       13,      P4,     4,       7,       10,      11,      A,      L,      1,       92.4418238537481, 122.276943929159,  106.833878378852,  0.0804326330745118   
232,     0,       13,      P4,     4,       7,       10,      12,      B,      L,      1,       91.9102710128962, 123.838105188198,  108.214732016112,  0.0813717352712802   
233,     0,       13,      P4,     4,       5,       10,      13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
234,     0,       13,      P4,     4,       5,       10,      14,      B,      L,      1,       86.6273514464723, 121.885083693795,  106.17149095443,   0.0818416288508607   
235,     0,       13,      P4,     4,       3,       10,      15,      A,      L,      1,       86.7394317003936, 131.24293309402,   116.659696557596,  0.0759543569605373   
236,     0,       13,      P4,     4,       3,       10,      16,      B,      L,      1,       86.8124923624248, 128.632122134265,  113.527965605232,  0.0786674819220494   
237,     0,       13,      P4,     4,       1,       10,      17,      A,      L,      1,       98.8783480987089, 126.56807502508,   111.693699617182,  0.0774707052494696   
238,     0,       13,      P4,     4,       1,       10,      18,      B,      L,      1,       97.2604037155088, 122.078620952724,  106.754152209447,  0.0798149413712318   
239,     0,       13,      P4,     3,       7,       10,      19,      A,      L,      1,       96.8485989220697, 124.289422655671,  108.432330496277,  0.0825890216635135   
240,     0,       13,      P4,     3,       7,       10,      20,      B,      L,      1,       94.7063710523566, 123.890822057883,  107.751050505412,  0.0840613101691194   
241,     0,       13,      P4,     NaN,     NaN,     10,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
242,     0,       13,      P4,     8,       7,       11,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
243,     0,       13,      P4,     8,       7,       11,      1,       B,      L,      1,       102.420610798061, 126.316099518043,  107.313578410999,  0.0989714640991863   
244,     0,       13,      P4,     8,       5,       11,      2,       A,      L,      1,       91.6804161660028, 121.685436077071,  102.570382285374,  0.0995575718317554   
245,     0,       13,      P4,     8,       5,       11,      3,       B,      L,      1,       94.2662831812258, 123.477832892189,  104.174032456726,  0.100540627268036    
246,     0,       13,      P4,     8,       3,       11,      4,       A,      L,      1,       93.3358588298321, 121.195302756011,  102.534334542763,  0.0971925427773324   
247,     0,       13,      P4,     8,       3,       11,      5,       B,      L,      1,       94.8257991148191, 119.605423131058,  100.431919493084,  0.0998619981144441   
248,     0,       13,      P4,     8,       1,       11,      6,       B,      D,      1,       105.782920248869, 123.965264753686,  NaN,               NaN                  
249,     0,       13,      P4,     7,       7,       11,      7,       A,      L,      1,       92.7987013915621, 126.878341016516,  108.425467888498,  0.0961087142084308   
250,     0,       13,      P4,     7,       7,       11,      8,       B,      L,      1,       95.6170872925995, 124.720671769041,  106.701726919331,  0.0938486710922368   
251,     0,       13,      P4,     7,       5,       11,      9,       A,      L,      1,       88.221160073484,  125.39234460026,   106.913581903942,  0.0962435557099929   
252,     0,       13,      P4,     7,       5,       11,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
253,     0,       13,      P4,     7,       3,       11,      11,      A,      L,      1,       88.9800198905005, 125.193864222119,  107.509996358169,  0.0921034784580709   
254,     0,       13,      P4,     7,       3,       11,      12,      B,      L,      1,       90.3428445558918, 120.906970605601,  102.925072103652,  0.0936557213643202   
255,     0,       13,      P4,     7,       1,       11,      13,      A,      L,      1,       97.1538281817525, 128.25901885086,   110.869556995065,  0.0905701138322661   
