Date_________JDUT, , ,R.A._(a-app), DEC_(a-app),
************************************************
$$SOE
2459548.844444444, , ,   246.58772,   -21.69393,
2459548.845138889, , ,   246.58847,   -21.69404,
2459548.845833333, , ,   246.58921,   -21.69415,
2459548.846527778, , ,   246.58996,   -21.69426,
2459548.847222222, , ,   246.59071,   -21.69437,
2459548.847916667, , ,   246.59146,   -21.69448,
2459548.848611111, , ,   246.59220,   -21.69459,
2459548.849305556, , ,   246.59295,   -21.69470,
2459548.850000000, , ,   246.59370,   -21.69482,
2459548.850694444, , ,   246.59445,   -21.69493,
2459548.851388889, , ,   246.59520,   -21.69504,
2459548.852083333, , ,   246.59594,   -21.69515,
2459548.852777778, , ,   246.59669,   -21.69526,
2459548.853472222, , ,   246.59744,   -21.69537,
2459548.854166667, , ,   246.59819,   -21.69548,
2459548.854861111, , ,   246.59894,   -21.69559,
2459548.855555556, , ,   246.59968,   -21.69571,
2459548.856250000, , ,   246.60043,   -21.69582,
2459548.856944445, , ,   246.60118,   -21.69593,
2459548.857638889, , ,   246.60193,   -21.69604,
2459548.858333333, , ,   246.60268,   -21.69615,
2459548.859027778, , ,   246.60342,   -21.69626,
2459548.859722222, , ,   246.60417,   -21.69637,
2459548.860416667, , ,   246.60492,   -21.69648,
2459548.861111111, , ,   246.60567,   -21.69660,
2459548.861805555, , ,   246.60641,   -21.69671,
2459548.862500000, , ,   246.60716,   -21.69682,
2459548.863194444, , ,   246.60791,   -21.69693,
2459548.863888889, , ,   246.60866,   -21.69704,
2459548.864583333, , ,   246.60941,   -21.69715,
2459548.865277778, , ,   246.61015,   -21.69726,
2459548.865972222, , ,   246.61090,   -21.69737,
2459548.866666667, , ,   246.61165,   -21.69748,
2459548.867361111, , ,   246.61240,   -21.69760,
2459548.868055556, , ,   246.61315,   -21.69771,
2459548.868750000, , ,   246.61389,   -21.69782,
2459548.869444444, , ,   246.61464,   -21.69793,
2459548.870138889, , ,   246.61539,   -21.69804,
2459548.870833333, , ,   246.61614,   -21.69815,
2459548.871527778, , ,   246.61689,   -21.69826,
2459548.872222222, , ,   246.61763,   -21.69837,
2459548.872916667, , ,   246.61838,   -21.69848,
2459548.873611111, , ,   246.61913,   -21.69860,
2459548.874305556, , ,   246.61988,   -21.69871,
2459548.875000000, , ,   246.62063,   -21.69882,
2459548.875694444, , ,   246.62137,   -21.69893,
2459548.876388889, , ,   246.62212,   -21.69904,
2459548.877083333, , ,   246.62287,   -21.69915,
2459548.877777778, , ,   246.62362,   -21.69926,
2459548.878472222, , ,   246.62437,   -21.69937,
2459548.879166667, , ,   246.62511,   -21.69948,
2459548.879861111, , ,   246.62586,   -21.69960,
2459548.880555556, , ,   246.62661,   -21.69971,
2459548.881250000, , ,   246.62736,   -21.69982,
2459548.881944444, , ,   246.62811,   -21.69993,
2459548.882638889, , ,   246.62885,   -21.70004,
2459548.883333333, , ,   246.62960,   -21.70015,
2459548.884027778, , ,   246.63035,   -21.70026,
2459548.884722222, , ,   246.63110,   -21.70037,
2459548.885416667, , ,   246.63185,   -21.70048,
2459548.886111111, , ,   246.63259,   -21.70059,
2459548.886805556, , ,   246.63334,   -21.70071,
2459548.887500000, , ,   246.63409,   -21.70082,
2459548.888194445, , ,   246.63484,   -21.70093,
2459548.888888889, , ,   246.63558,   -21.70104,
2459548.889583333, , ,   246.63633,   -21.70115,
2459548.890277778, , ,   246.63708,   -21.70126,
2459548.890972222, , ,   246.63783,   -21.70137,
2459548.891666667, , ,   246.63858,   -21.70148,
2459548.892361111, , ,   246.63932,   -21.70159,
2459548.893055555, , ,   246.64007,   -21.70171,
2459548.893750000, , ,   246.64082,   -21.70182,
2459548.894444444, , ,   246.64157,   -21.70193,
2459548.895138889, , ,   246.64232,   -21.70204,
2459548.895833333, , ,   246.64306,   -21.70215,
2459548.896527778, , ,   246.64381,   -21.70226,
2459548.897222222, , ,   246.64456,   -21.70237,
2459548.897916667, , ,   246.64531,   -21.70248,
2459548.898611111, , ,   246.64606,   -21.70259,
2459548.899305556, , ,   246.64680,   -21.70270,
2459548.900000000, , ,   246.64755,   -21.70281,
2459548.900694444, , ,   246.64830,   -21.70293,
2459548.901388889, , ,   246.64905,   -21.70304,
2459548.902083333, , ,   246.64980,   -21.70315,
2459548.902777778, , ,   246.65054,   -21.70326,
2459548.903472222, , ,   246.65129,   -21.70337,
2459548.904166667, , ,   246.65204,   -21.70348,
2459548.904861111, , ,   246.65279,   -21.70359,
2459548.905555556, , ,   246.65354,   -21.70370,
2459548.906250000, , ,   246.65428,   -21.70381,
2459548.906944444, , ,   246.65503,   -21.70392,
2459548.907638889, , ,   246.65578,   -21.70404,
2459548.908333333, , ,   246.65653,   -21.70415,
2459548.909027778, , ,   246.65728,   -21.70426,
2459548.909722222, , ,   246.65802,   -21.70437,
2459548.910416667, , ,   246.65877,   -21.70448,
2459548.911111111, , ,   246.65952,   -21.70459,
2459548.911805556, , ,   246.66027,   -21.70470,
2459548.912500000, , ,   246.66102,   -21.70481,
2459548.913194444, , ,   246.66176,   -21.70492,
2459548.913888889, , ,   246.66251,   -21.70503,
2459548.914583333, , ,   246.66326,   -21.70514,
2459548.915277778, , ,   246.66401,   -21.70526,
2459548.915972222, , ,   246.66476,   -21.70537,
2459548.916666667, , ,   246.66550,   -21.70548,
2459548.917361111, , ,   246.66625,   -21.70559,
2459548.918055556, , ,   246.66700,   -21.70570,
2459548.918750000, , ,   246.66775,   -21.70581,
2459548.919444445, , ,   246.66850,   -21.70592,
2459548.920138889, , ,   246.66925,   -21.70603,
2459548.920833333, , ,   246.66999,   -21.70614,
2459548.921527778, , ,   246.67074,   -21.70625,
2459548.922222222, , ,   246.67149,   -21.70636,
2459548.922916667, , ,   246.67224,   -21.70648,
2459548.923611111, , ,   246.67299,   -21.70659,
2459548.924305555, , ,   246.67373,   -21.70670,
2459548.925000000, , ,   246.67448,   -21.70681,
2459548.925694444, , ,   246.67523,   -21.70692,
2459548.926388889, , ,   246.67598,   -21.70703,
2459548.927083333, , ,   246.67673,   -21.70714,
2459548.927777778, , ,   246.67747,   -21.70725,
2459548.928472222, , ,   246.67822,   -21.70736,
2459548.929166667, , ,   246.67897,   -21.70747,
2459548.929861111, , ,   246.67972,   -21.70758,
2459548.930555556, , ,   246.68047,   -21.70769,
2459548.931250000, , ,   246.68121,   -21.70781,
2459548.931944444, , ,   246.68196,   -21.70792,
2459548.932638889, , ,   246.68271,   -21.70803,
2459548.933333333, , ,   246.68346,   -21.70814,
2459548.934027778, , ,   246.68421,   -21.70825,
2459548.934722222, , ,   246.68495,   -21.70836,
2459548.935416667, , ,   246.68570,   -21.70847,
2459548.936111111, , ,   246.68645,   -21.70858,
2459548.936805556, , ,   246.68720,   -21.70869,
2459548.937500000, , ,   246.68795,   -21.70880,
2459548.938194444, , ,   246.68869,   -21.70891,
2459548.938888889, , ,   246.68944,   -21.70902,
2459548.939583333, , ,   246.69019,   -21.70914,
2459548.940277778, , ,   246.69094,   -21.70925,
2459548.940972222, , ,   246.69169,   -21.70936,
2459548.941666667, , ,   246.69243,   -21.70947,
2459548.942361111, , ,   246.69318,   -21.70958,
2459548.943055556, , ,   246.69393,   -21.70969,
2459548.943750000, , ,   246.69468,   -21.70980,
2459548.944444444, , ,   246.69543,   -21.70991,
2459548.945138889, , ,   246.69618,   -21.71002,
2459548.945833333, , ,   246.69692,   -21.71013,
2459548.946527778, , ,   246.69767,   -21.71024,
2459548.947222222, , ,   246.69842,   -21.71035,
2459548.947916667, , ,   246.69917,   -21.71046,
2459548.948611111, , ,   246.69992,   -21.71058,
2459548.949305556, , ,   246.70066,   -21.71069,
2459548.950000000, , ,   246.70141,   -21.71080,
2459548.950694445, , ,   246.70216,   -21.71091,
2459548.951388889, , ,   246.70291,   -21.71102,
2459548.952083333, , ,   246.70366,   -21.71113,
2459548.952777778, , ,   246.70440,   -21.71124,
2459548.953472222, , ,   246.70515,   -21.71135,
2459548.954166667, , ,   246.70590,   -21.71146,
2459548.954861111, , ,   246.70665,   -21.71157,
2459548.955555555, , ,   246.70740,   -21.71168,
2459548.956250000, , ,   246.70814,   -21.71179,
2459548.956944444, , ,   246.70889,   -21.71190,
2459548.957638889, , ,   246.70964,   -21.71201,
2459548.958333333, , ,   246.71039,   -21.71213,
2459548.959027778, , ,   246.71114,   -21.71224,
2459548.959722222, , ,   246.71189,   -21.71235,
2459548.960416667, , ,   246.71263,   -21.71246,
2459548.961111111, , ,   246.71338,   -21.71257,
2459548.961805556, , ,   246.71413,   -21.71268,
2459548.962500000, , ,   246.71488,   -21.71279,
2459548.963194444, , ,   246.71563,   -21.71290,
2459548.963888889, , ,   246.71637,   -21.71301,
2459548.964583333, , ,   246.71712,   -21.71312,
2459548.965277778, , ,   246.71787,   -21.71323,
2459548.965972222, , ,   246.71862,   -21.71334,
2459548.966666667, , ,   246.71937,   -21.71345,
2459548.967361111, , ,   246.72011,   -21.71356,
2459548.968055556, , ,   246.72086,   -21.71367,
2459548.968750000, , ,   246.72161,   -21.71379,
2459548.969444444, , ,   246.72236,   -21.71390,
2459548.970138889, , ,   246.72311,   -21.71401,
2459548.970833333, , ,   246.72386,   -21.71412,
2459548.971527778, , ,   246.72460,   -21.71423,
2459548.972222222, , ,   246.72535,   -21.71434,
2459548.972916667, , ,   246.72610,   -21.71445,
2459548.973611111, , ,   246.72685,   -21.71456,
2459548.974305556, , ,   246.72760,   -21.71467,
2459548.975000000, , ,   246.72834,   -21.71478,
2459548.975694444, , ,   246.72909,   -21.71489,
2459548.976388889, , ,   246.72984,   -21.71500,
2459548.977083333, , ,   246.73059,   -21.71511,
2459548.977777778, , ,   246.73134,   -21.71522,
2459548.978472222, , ,   246.73208,   -21.71533,
2459548.979166667, , ,   246.73283,   -21.71544,
2459548.979861111, , ,   246.73358,   -21.71556,
2459548.980555556, , ,   246.73433,   -21.71567,
2459548.981250000, , ,   246.73508,   -21.71578,
2459548.981944445, , ,   246.73583,   -21.71589,
2459548.982638889, , ,   246.73657,   -21.71600,
2459548.983333333, , ,   246.73732,   -21.71611,
2459548.984027778, , ,   246.73807,   -21.71622,
2459548.984722222, , ,   246.73882,   -21.71633,
2459548.985416667, , ,   246.73957,   -21.71644,
2459548.986111111, , ,   246.74031,   -21.71655,
2459548.986805555, , ,   246.74106,   -21.71666,
2459548.987500000, , ,   246.74181,   -21.71677,
2459548.988194444, , ,   246.74256,   -21.71688,
2459548.988888889, , ,   246.74331,   -21.71699,
2459548.989583333, , ,   246.74406,   -21.71710,
2459548.990277778, , ,   246.74480,   -21.71721,
2459548.990972222, , ,   246.74555,   -21.71732,
2459548.991666667, , ,   246.74630,   -21.71743,
2459548.992361111, , ,   246.74705,   -21.71755,
2459548.993055556, , ,   246.74780,   -21.71766,
2459548.993750000, , ,   246.74854,   -21.71777,
2459548.994444444, , ,   246.74929,   -21.71788,
2459548.995138889, , ,   246.75004,   -21.71799,
2459548.995833333, , ,   246.75079,   -21.71810,
2459548.996527778, , ,   246.75154,   -21.71821,
2459548.997222222, , ,   246.75229,   -21.71832,
2459548.997916667, , ,   246.75303,   -21.71843,
2459548.998611111, , ,   246.75378,   -21.71854,
2459548.999305556, , ,   246.75453,   -21.71865,
2459549.000000000, , ,   246.75528,   -21.71876,
2459549.000694444, , ,   246.75603,   -21.71887,
2459549.001388889, , ,   246.75677,   -21.71898,
2459549.002083333, , ,   246.75752,   -21.71909,
2459549.002777778, , ,   246.75827,   -21.71920,
2459549.003472222, , ,   246.75902,   -21.71931,
2459549.004166667, , ,   246.75977,   -21.71942,
2459549.004861111, , ,   246.76052,   -21.71953,
2459549.005555556, , ,   246.76126,   -21.71964,
2459549.006250000, , ,   246.76201,   -21.71976,
2459549.006944444, , ,   246.76276,   -21.71987,
2459549.007638889, , ,   246.76351,   -21.71998,
2459549.008333333, , ,   246.76426,   -21.72009,
2459549.009027778, , ,   246.76500,   -21.72020,
2459549.009722222, , ,   246.76575,   -21.72031,
2459549.010416667, , ,   246.76650,   -21.72042,
2459549.011111111, , ,   246.76725,   -21.72053,
2459549.011805556, , ,   246.76800,   -21.72064,
2459549.012500000, , ,   246.76875,   -21.72075,
2459549.013194445, , ,   246.76949,   -21.72086,
2459549.013888889, , ,   246.77024,   -21.72097,
2459549.014583333, , ,   246.77099,   -21.72108,
2459549.015277778, , ,   246.77174,   -21.72119,
2459549.015972222, , ,   246.77249,   -21.72130,
2459549.016666667, , ,   246.77324,   -21.72141,
2459549.017361111, , ,   246.77398,   -21.72152,
2459549.018055555, , ,   246.77473,   -21.72163,
2459549.018750000, , ,   246.77548,   -21.72174,
2459549.019444444, , ,   246.77623,   -21.72185,
2459549.020138889, , ,   246.77698,   -21.72196,
2459549.020833333, , ,   246.77772,   -21.72207,
2459549.021527778, , ,   246.77847,   -21.72218,
2459549.022222222, , ,   246.77922,   -21.72230,
2459549.022916667, , ,   246.77997,   -21.72241,
2459549.023611111, , ,   246.78072,   -21.72252,
2459549.024305556, , ,   246.78147,   -21.72263,
2459549.025000000, , ,   246.78221,   -21.72274,
2459549.025694444, , ,   246.78296,   -21.72285,
2459549.026388889, , ,   246.78371,   -21.72296,
2459549.027083333, , ,   246.78446,   -21.72307,
2459549.027777778, , ,   246.78521,   -21.72318,
2459549.028472222, , ,   246.78596,   -21.72329,
2459549.029166667, , ,   246.78670,   -21.72340,
2459549.029861111, , ,   246.78745,   -21.72351,
2459549.030555556, , ,   246.78820,   -21.72362,
2459549.031250000, , ,   246.78895,   -21.72373,
2459549.031944444, , ,   246.78970,   -21.72384,
2459549.032638889, , ,   246.79044,   -21.72395,
2459549.033333333, , ,   246.79119,   -21.72406,
2459549.034027778, , ,   246.79194,   -21.72417,
2459549.034722222, , ,   246.79269,   -21.72428,
2459549.035416667, , ,   246.79344,   -21.72439,
2459549.036111111, , ,   246.79419,   -21.72450,
2459549.036805556, , ,   246.79493,   -21.72461,
2459549.037500000, , ,   246.79568,   -21.72472,
2459549.038194444, , ,   246.79643,   -21.72483,
2459549.038888889, , ,   246.79718,   -21.72494,
2459549.039583333, , ,   246.79793,   -21.72505,
2459549.040277778, , ,   246.79868,   -21.72516,
2459549.040972222, , ,   246.79942,   -21.72527,
2459549.041666667, , ,   246.80017,   -21.72538,
2459549.042361111, , ,   246.80092,   -21.72549,
2459549.043055556, , ,   246.80167,   -21.72561,
2459549.043750000, , ,   246.80242,   -21.72572,
2459549.044444445, , ,   246.80317,   -21.72583,
2459549.045138889, , ,   246.80391,   -21.72594,
2459549.045833333, , ,   246.80466,   -21.72605,
2459549.046527778, , ,   246.80541,   -21.72616,
2459549.047222222, , ,   246.80616,   -21.72627,
2459549.047916667, , ,   246.80691,   -21.72638,
2459549.048611111, , ,   246.80766,   -21.72649,
2459549.049305555, , ,   246.80840,   -21.72660,
2459549.050000000, , ,   246.80915,   -21.72671,
2459549.050694444, , ,   246.80990,   -21.72682,
2459549.051388889, , ,   246.81065,   -21.72693,
2459549.052083333, , ,   246.81140,   -21.72704,
2459549.052777778, , ,   246.81214,   -21.72715,
2459549.053472222, , ,   246.81289,   -21.72726,
2459549.054166667, , ,   246.81364,   -21.72737,
2459549.054861111, , ,   246.81439,   -21.72748,
2459549.055555556, , ,   246.81514,   -21.72759,
2459549.056250000, , ,   246.81589,   -21.72770,
2459549.056944444, , ,   246.81663,   -21.72781,
2459549.057638889, , ,   246.81738,   -21.72792,
2459549.058333333, , ,   246.81813,   -21.72803,
2459549.059027778, , ,   246.81888,   -21.72814,
2459549.059722222, , ,   246.81963,   -21.72825,
2459549.060416667, , ,   246.82038,   -21.72836,
2459549.061111111, , ,   246.82112,   -21.72847,
2459549.061805556, , ,   246.82187,   -21.72858,
2459549.062500000, , ,   246.82262,   -21.72869,
2459549.063194444, , ,   246.82337,   -21.72880,
2459549.063888889, , ,   246.82412,   -21.72891,
2459549.064583333, , ,   246.82487,   -21.72902,
2459549.065277778, , ,   246.82561,   -21.72913,
2459549.065972222, , ,   246.82636,   -21.72924,
2459549.066666667, , ,   246.82711,   -21.72935,
2459549.067361111, , ,   246.82786,   -21.72946,
2459549.068055556, , ,   246.82861,   -21.72957,
2459549.068750000, , ,   246.82936,   -21.72968,
2459549.069444444, , ,   246.83010,   -21.72979,
2459549.070138889, , ,   246.83085,   -21.72990,
2459549.070833333, , ,   246.83160,   -21.73001,
2459549.071527778, , ,   246.83235,   -21.73012,
2459549.072222222, , ,   246.83310,   -21.73023,
2459549.072916667, , ,   246.83385,   -21.73034,
2459549.073611111, , ,   246.83459,   -21.73045,
2459549.074305556, , ,   246.83534,   -21.73056,
2459549.075000000, , ,   246.83609,   -21.73068,
2459549.075694445, , ,   246.83684,   -21.73079,
2459549.076388889, , ,   246.83759,   -21.73090,
2459549.077083333, , ,   246.83834,   -21.73101,
2459549.077777778, , ,   246.83908,   -21.73112,
2459549.078472222, , ,   246.83983,   -21.73123,
2459549.079166667, , ,   246.84058,   -21.73134,
2459549.079861111, , ,   246.84133,   -21.73145,
2459549.080555555, , ,   246.84208,   -21.73156,
2459549.081250000, , ,   246.84283,   -21.73167,
2459549.081944444, , ,   246.84357,   -21.73178,
2459549.082638889, , ,   246.84432,   -21.73189,
2459549.083333333, , ,   246.84507,   -21.73200,
2459549.084027778, , ,   246.84582,   -21.73211,
2459549.084722222, , ,   246.84657,   -21.73222,
2459549.085416667, , ,   246.84732,   -21.73233,
2459549.086111111, , ,   246.84806,   -21.73244,
2459549.086805556, , ,   246.84881,   -21.73255,
2459549.087500000, , ,   246.84956,   -21.73266,
2459549.088194444, , ,   246.85031,   -21.73277,
2459549.088888889, , ,   246.85106,   -21.73288,
2459549.089583333, , ,   246.85181,   -21.73299,
2459549.090277778, , ,   246.85255,   -21.73310,
2459549.090972222, , ,   246.85330,   -21.73321,
2459549.091666667, , ,   246.85405,   -21.73332,
2459549.092361111, , ,   246.85480,   -21.73343,
2459549.093055556, , ,   246.85555,   -21.73354,
2459549.093750000, , ,   246.85630,   -21.73365,
2459549.094444444, , ,   246.85705,   -21.73376,
2459549.095138889, , ,   246.85779,   -21.73387,
2459549.095833333, , ,   246.85854,   -21.73398,
2459549.096527778, , ,   246.85929,   -21.73409,
2459549.097222222, , ,   246.86004,   -21.73420,
2459549.097916667, , ,   246.86079,   -21.73431,
2459549.098611111, , ,   246.86154,   -21.73442,
2459549.099305556, , ,   246.86228,   -21.73453,
2459549.100000000, , ,   246.86303,   -21.73464,
2459549.100694444, , ,   246.86378,   -21.73475,
2459549.101388889, , ,   246.86453,   -21.73486,
2459549.102083333, , ,   246.86528,   -21.73497,
2459549.102777778, , ,   246.86603,   -21.73508,
2459549.103472222, , ,   246.86677,   -21.73519,
2459549.104166667, , ,   246.86752,   -21.73530,
2459549.104861111, , ,   246.86827,   -21.73541,
2459549.105555556, , ,   246.86902,   -21.73552,
2459549.106250000, , ,   246.86977,   -21.73563,
2459549.106944445, , ,   246.87052,   -21.73574,
2459549.107638889, , ,   246.87126,   -21.73585,
2459549.108333333, , ,   246.87201,   -21.73596,
2459549.109027778, , ,   246.87276,   -21.73607,
2459549.109722222, , ,   246.87351,   -21.73618,
2459549.110416667, , ,   246.87426,   -21.73629,
2459549.111111111, , ,   246.87501,   -21.73640,
2459549.111805555, , ,   246.87575,   -21.73651,
2459549.112500000, , ,   246.87650,   -21.73662,
2459549.113194444, , ,   246.87725,   -21.73673,
2459549.113888889, , ,   246.87800,   -21.73684,
2459549.114583333, , ,   246.87875,   -21.73695,
2459549.115277778, , ,   246.87950,   -21.73706,
2459549.115972222, , ,   246.88025,   -21.73717,
2459549.116666667, , ,   246.88099,   -21.73728,
2459549.117361111, , ,   246.88174,   -21.73739,
2459549.118055556, , ,   246.88249,   -21.73750,
2459549.118750000, , ,   246.88324,   -21.73761,
2459549.119444444, , ,   246.88399,   -21.73772,
2459549.120138889, , ,   246.88474,   -21.73783,
2459549.120833333, , ,   246.88548,   -21.73794,
2459549.121527778, , ,   246.88623,   -21.73805,
2459549.122222222, , ,   246.88698,   -21.73816,
2459549.122916667, , ,   246.88773,   -21.73827,
2459549.123611111, , ,   246.88848,   -21.73838,
2459549.124305556, , ,   246.88923,   -21.73849,
2459549.125000000, , ,   246.88997,   -21.73860,
2459549.125694444, , ,   246.89072,   -21.73871,
2459549.126388889, , ,   246.89147,   -21.73882,
2459549.127083333, , ,   246.89222,   -21.73893,
2459549.127777778, , ,   246.89297,   -21.73904,
2459549.128472222, , ,   246.89372,   -21.73915,
2459549.129166667, , ,   246.89447,   -21.73926,
2459549.129861111, , ,   246.89521,   -21.73937,
2459549.130555556, , ,   246.89596,   -21.73948,
2459549.131250000, , ,   246.89671,   -21.73959,
2459549.131944444, , ,   246.89746,   -21.73969,
2459549.132638889, , ,   246.89821,   -21.73980,
2459549.133333333, , ,   246.89896,   -21.73991,
2459549.134027778, , ,   246.89970,   -21.74002,
2459549.134722222, , ,   246.90045,   -21.74013,
2459549.135416667, , ,   246.90120,   -21.74024,
2459549.136111111, , ,   246.90195,   -21.74035,
