Date_________JDUT, , ,Azi_(a-app), Elev_(a-app),
************************************************
$$SOE
2459548.832638889,*,m,  50.630824,     0.624382,
2459548.833333333,*,m,  50.388904,     0.628722,
2459548.834027778,*,m,  50.146983,     0.633061,
2459548.834722222,*,m,  49.905063,     0.637400,
2459548.835416667,*,m,  49.663143,     0.641740,
2459548.836111111,*,m,  49.421223,     0.646079,
2459548.836805556,*,m,  49.179303,     0.650419,
2459548.837500000,*,m,  48.937384,     0.654758,
2459548.838194444,*,m,  48.695465,     0.659097,
2459548.838888889,*,m,  48.453546,     0.663437,
2459548.839583333,*,m,  48.211627,     0.667776,
2459548.840277778,*,m,  47.969709,     0.672116,
2459548.840972222,*,m,  47.727791,     0.676455,
2459548.841666667,*,m,  47.485873,     0.680794,
2459548.842361111,*,m,  47.243955,     0.685134,
2459548.843055556,*,m,  47.002038,     0.689473,
2459548.843750000,*,m,  46.760121,     0.693812,
2459548.844444444,*,m,  46.518204,     0.698151,
2459548.845138889,*,m,  46.276287,     0.702491,
2459548.845833333,*,m,  46.034371,     0.706830,
2459548.846527778,*,m,  45.792455,     0.711169,
2459548.847222222,*,m,  45.550539,     0.715508,
2459548.847916667,*,m,  45.308623,     0.719848,
2459548.848611111,*,m,  45.066707,     0.724187,
2459548.849305556,*,m,  44.824792,     0.728526,
2459548.850000000,*,m,  44.582877,     0.732865,
2459548.850694444,*,m,  44.340962,     0.737204,
2459548.851388889,*,m,  44.099048,     0.741543,
2459548.852083333,*,m,  43.857133,     0.745882,
2459548.852777778,*,m,  43.615219,     0.750221,
2459548.853472222,*,m,  43.373306,     0.754560,
2459548.854166667,*,m,  43.131392,     0.758899,
2459548.854861111,*,m,  42.889479,     0.763238,
2459548.855555556,*,m,  42.647566,     0.767577,
2459548.856250000,*,m,  42.405653,     0.771916,
2459548.856944445,*,m,  42.163740,     0.776255,
2459548.857638889,*,m,  41.921828,     0.780594,
2459548.858333333,*,m,  41.679916,     0.784933,
2459548.859027778,*,m,  41.438004,     0.789272,
2459548.859722222,*,m,  41.196092,     0.793611,
2459548.860416667,*,m,  40.954181,     0.797950,
2459548.861111111,*,m,  40.712270,     0.802288,
2459548.861805555,*,m,  40.470359,     0.806627,
2459548.862500000,*,m,  40.228448,     0.810966,
2459548.863194444,*,m,  39.986538,     0.815305,
2459548.863888889,*,m,  39.744628,     0.819643,
2459548.864583333,*,m,  39.502718,     0.823982,
2459548.865277778,*,m,  39.260808,     0.828321,
2459548.865972222,*,m,  39.018899,     0.832659,
2459548.866666667,*,m,  38.776990,     0.836998,
2459548.867361111,*,m,  38.535081,     0.841336,
2459548.868055556,*,m,  38.293172,     0.845675,
2459548.868750000,*,m,  38.051263,     0.850013,
2459548.869444444,*,m,  37.809355,     0.854352,
2459548.870138889,*,m,  37.567447,     0.858690,
2459548.870833333,*,m,  37.325540,     0.863029,
2459548.871527778,*,m,  37.083632,     0.867367,
2459548.872222222,*,m,  36.841725,     0.871705,
2459548.872916667,*,m,  36.599818,     0.876044,
2459548.873611111,*,m,  36.357911,     0.880382,
2459548.874305556,*,m,  36.116005,     0.884720,
2459548.875000000,*,m,  35.874098,     0.889058,
2459548.875694444,*,m,  35.632192,     0.893396,
2459548.876388889,*,m,  35.390286,     0.897735,
2459548.877083333,*,m,  35.148381,     0.902073,
2459548.877777778,*,m,  34.906476,     0.906411,
2459548.878472222,*,m,  34.664571,     0.910749,
2459548.879166667,*,m,  34.422666,     0.915087,
2459548.879861111,*,m,  34.180761,     0.919425,
2459548.880555556,*,m,  33.938857,     0.923762,
2459548.881250000,*,m,  33.696953,     0.928100,
2459548.881944444,*,m,  33.455049,     0.932438,
2459548.882638889,*,m,  33.213146,     0.936776,
2459548.883333333,*,m,  32.971242,     0.941114,
2459548.884027778,*,m,  32.729339,     0.945451,
2459548.884722222,*,m,  32.487436,     0.949789,
2459548.885416667,*,m,  32.245534,     0.954127,
2459548.886111111,*,m,  32.003631,     0.958464,
2459548.886805556,*,m,  31.761729,     0.962802,
2459548.887500000,*,m,  31.519827,     0.967139,
2459548.888194445,*,m,  31.277926,     0.971477,
2459548.888888889,*,m,  31.036025,     0.975814,
2459548.889583333,*,m,  30.794123,     0.980152,
2459548.890277778,*,m,  30.552223,     0.984489,
2459548.890972222,*,m,  30.310322,     0.988826,
2459548.891666667,*,m,  30.068422,     0.993164,
2459548.892361111,*,m,  29.826521,     0.997501,
2459548.893055555,*,m,  29.584622,     1.001838,
2459548.893750000,*,m,  29.342722,     1.006175,
2459548.894444444,*,m,  29.100823,     1.010512,
2459548.895138889,*,m,  28.858923,     1.014849,
2459548.895833333,*,m,  28.617025,     1.019186,
2459548.896527778,*,m,  28.375126,     1.023523,
2459548.897222222,*,m,  28.133228,     1.027860,
2459548.897916667,*,m,  27.891329,     1.032197,
2459548.898611111,*,m,  27.649432,     1.036534,
2459548.899305556,*,m,  27.407534,     1.040871,
2459548.900000000,*,m,  27.165636,     1.045207,
2459548.900694444,*,m,  26.923739,     1.049544,
2459548.901388889,*,m,  26.681842,     1.053881,
2459548.902083333,*,m,  26.439946,     1.058217,
2459548.902777778,*,m,  26.198049,     1.062554,
2459548.903472222,*,m,  25.956153,     1.066890,
2459548.904166667,*,m,  25.714257,     1.071227,
2459548.904861111,*,m,  25.472362,     1.075563,
2459548.905555556,*,m,  25.230466,     1.079899,
2459548.906250000,*,m,  24.988571,     1.084236,
2459548.906944444,*,m,  24.746676,     1.088572,
2459548.907638889,*,m,  24.504782,     1.092908,
2459548.908333333,*,m,  24.262887,     1.097244,
2459548.909027778,*,m,  24.020993,     1.101580,
2459548.909722222,*,m,  23.779099,     1.105916,
2459548.910416667,*,m,  23.537205,     1.110252,
2459548.911111111,*,m,  23.295312,     1.114588,
2459548.911805556,*,m,  23.053419,     1.118924,
2459548.912500000,*,m,  22.811526,     1.123260,
2459548.913194444,*,m,  22.569633,     1.127595,
2459548.913888889,*,m,  22.327741,     1.131931,
2459548.914583333,*,m,  22.085849,     1.136267,
2459548.915277778,*,m,  21.843957,     1.140602,
2459548.915972222,*,m,  21.602065,     1.144938,
2459548.916666667,*,m,  21.360174,     1.149273,
2459548.917361111,*,m,  21.118283,     1.153609,
2459548.918055556,*,m,  20.876392,     1.157944,
2459548.918750000,*,m,  20.634501,     1.162279,
2459548.919444445,*,m,  20.392611,     1.166615,
2459548.920138889,*,m,  20.150720,     1.170950,
2459548.920833333,*,m,  19.908830,     1.175285,
2459548.921527778,*,m,  19.666941,     1.179620,
2459548.922222222,*,m,  19.425051,     1.183955,
2459548.922916667,*,m,  19.183162,     1.188290,
2459548.923611111,*,m,  18.941273,     1.192625,
2459548.924305555,*,m,  18.699385,     1.196960,
2459548.925000000,*,m,  18.457496,     1.201295,
2459548.925694444,*,m,  18.215608,     1.205629,
2459548.926388889,*,m,  17.973720,     1.209964,
2459548.927083333,*,m,  17.731833,     1.214299,
2459548.927777778,*,m,  17.489945,     1.218633,
2459548.928472222,*,m,  17.248058,     1.222968,
2459548.929166667,*,m,  17.006171,     1.227302,
2459548.929861111,*,m,  16.764285,     1.231637,
2459548.930555556,*,m,  16.522398,     1.235971,
2459548.931250000,*,m,  16.280512,     1.240305,
2459548.931944444,*,m,  16.038626,     1.244639,
2459548.932638889,*,m,  15.796741,     1.248973,
2459548.933333333,*,m,  15.554855,     1.253308,
2459548.934027778,*,m,  15.312970,     1.257642,
2459548.934722222,*,m,  15.071085,     1.261975,
2459548.935416667,*,m,  14.829201,     1.266309,
2459548.936111111,*,m,  14.587316,     1.270643,
2459548.936805556,*,m,  14.345432,     1.274977,
2459548.937500000,*,m,  14.103548,     1.279311,
2459548.938194444,*,m,  13.861665,     1.283644,
2459548.938888889,*,m,  13.619781,     1.287978,
2459548.939583333,*,m,  13.377898,     1.292311,
2459548.940277778,*,m,  13.136016,     1.296645,
2459548.940972222,*,m,  12.894133,     1.300978,
2459548.941666667,*,m,  12.652251,     1.305311,
2459548.942361111,*,m,  12.410369,     1.309645,
2459548.943055556,*,m,  12.168487,     1.313978,
2459548.943750000,*,m,  11.926605,     1.318311,
2459548.944444444,*,m,  11.684724,     1.322644,
2459548.945138889,*,m,  11.442843,     1.326977,
2459548.945833333,*,m,  11.200962,     1.331310,
2459548.946527778,*,m,  10.959081,     1.335643,
2459548.947222222,*,m,  10.717201,     1.339976,
2459548.947916667,*,m,  10.475321,     1.344308,
2459548.948611111,*,m,  10.233441,     1.348641,
2459548.949305556,*,m,   9.991562,     1.352974,
2459548.950000000,*,m,   9.749683,     1.357306,
2459548.950694445,*,m,   9.507804,     1.361639,
2459548.951388889,*,m,   9.265925,     1.365971,
2459548.952083333,*,m,   9.024046,     1.370303,
2459548.952777778,*,m,   8.782168,     1.374636,
2459548.953472222,*,m,   8.540290,     1.378968,
2459548.954166667,*,m,   8.298412,     1.383300,
2459548.954861111,*,m,   8.056535,     1.387632,
2459548.955555555,*,m,   7.814658,     1.391964,
2459548.956250000,*,m,   7.572781,     1.396296,
2459548.956944444,*,m,   7.330904,     1.400628,
2459548.957638889,*,m,   7.089028,     1.404959,
2459548.958333333,*,m,   6.847152,     1.409291,
2459548.959027778,*,m,   6.605276,     1.413623,
2459548.959722222,*,m,   6.363400,     1.417954,
2459548.960416667,*,m,   6.121525,     1.422286,
2459548.961111111,*,m,   5.879649,     1.426617,
2459548.961805556,*,m,   5.637774,     1.430949,
2459548.962500000,*,m,   5.395900,     1.435280,
2459548.963194444,*,m,   5.154025,     1.439611,
2459548.963888889,*,m,   4.912151,     1.443942,
2459548.964583333,*,m,   4.670277,     1.448273,
2459548.965277778,*,m,   4.428404,     1.452604,
2459548.965972222,*,m,   4.186531,     1.456935,
2459548.966666667,*,m,   3.944657,     1.461266,
2459548.967361111,*,m,   3.702785,     1.465597,
2459548.968055556,*,m,   3.460912,     1.469928,
2459548.968750000,*,m,   3.219040,     1.474258,
2459548.969444444,*,m,   2.977168,     1.478589,
2459548.970138889,*,m,   2.735296,     1.482919,
2459548.970833333,*,m,   2.493424,     1.487250,
2459548.971527778,*,m,   2.251553,     1.491580,
2459548.972222222,*,m,   2.009682,     1.495910,
2459548.972916667,*,m,   1.767811,     1.500241,
2459548.973611111,*,m,   1.525941,     1.504571,
2459548.974305556,*,m,   1.284071,     1.508901,
2459548.975000000,*,m,   1.042201,     1.513231,
2459548.975694444,*,m,   0.800331,     1.517561,
2459548.976388889,*,m,   0.558461,     1.521891,
2459548.977083333,*,m,   0.316592,     1.526220,
2459548.977777778,*,m,   0.074723,     1.530550,
2459548.978472222,*,t, 359.832855,     1.534880,
2459548.979166667,*,m, 359.590986,     1.539209,
2459548.979861111,*,m, 359.349118,     1.543539,
2459548.980555556,*,m, 359.107250,     1.547868,
2459548.981250000,*,m, 358.865383,     1.552197,
2459548.981944445,*,m, 358.623515,     1.556527,
2459548.982638889,*,m, 358.381648,     1.560856,
2459548.983333333,*,m, 358.139781,     1.565185,
2459548.984027778,*,m, 357.897915,     1.569514,
2459548.984722222,*,m, 357.656048,     1.573843,
2459548.985416667,*,m, 357.414182,     1.578172,
2459548.986111111,*,m, 357.172316,     1.582501,
2459548.986805555,*,m, 356.930451,     1.586829,
2459548.987500000,*,m, 356.688586,     1.591158,
2459548.988194444,*,m, 356.446721,     1.595487,
2459548.988888889,*,m, 356.204856,     1.599815,
2459548.989583333,*,m, 355.962991,     1.604144,
2459548.990277778,*,m, 355.721127,     1.608472,
2459548.990972222,*,m, 355.479263,     1.612800,
2459548.991666667,*,m, 355.237400,     1.617129,
2459548.992361111,*,m, 354.995536,     1.621457,
2459548.993055556,*,m, 354.753673,     1.625785,
2459548.993750000,*,m, 354.511810,     1.630113,
2459548.994444444,*,m, 354.269947,     1.634441,
2459548.995138889,*,m, 354.028085,     1.638769,
2459548.995833333,*,m, 353.786223,     1.643096,
2459548.996527778,*,m, 353.544361,     1.647424,
2459548.997222222,*,m, 353.302499,     1.651752,
2459548.997916667,*,m, 353.060638,     1.656079,
2459548.998611111,*,m, 352.818777,     1.660407,
2459548.999305556,*,m, 352.576916,     1.664734,
2459549.000000000,*,m, 352.335056,     1.669061,
2459549.000694444,*,m, 352.093195,     1.673389,
2459549.001388889,*,m, 351.851335,     1.677716,
2459549.002083333,*,m, 351.609476,     1.682043,
2459549.002777778,*,m, 351.367616,     1.686370,
2459549.003472222,*,m, 351.125757,     1.690697,
2459549.004166667,*,m, 350.883898,     1.695024,
2459549.004861111,*,m, 350.642039,     1.699350,
2459549.005555556,*,m, 350.400181,     1.703677,
2459549.006250000,*,m, 350.158323,     1.708004,
2459549.006944444,*,m, 349.916465,     1.712330,
2459549.007638889,*,m, 349.674607,     1.716657,
2459549.008333333,*,m, 349.432750,     1.720983,
2459549.009027778,*,m, 349.190893,     1.725309,
2459549.009722222,*,m, 348.949036,     1.729636,
2459549.010416667,*,m, 348.707179,     1.733962,
2459549.011111111,*,m, 348.465323,     1.738288,
2459549.011805556,*,m, 348.223467,     1.742614,
2459549.012500000,*,m, 347.981611,     1.746940,
2459549.013194445,*,m, 347.739756,     1.751266,
2459549.013888889,*,m, 347.497901,     1.755592,
2459549.014583333,*,m, 347.256046,     1.759917,
2459549.015277778,*,m, 347.014191,     1.764243,
2459549.015972222,*,m, 346.772337,     1.768569,
2459549.016666667,*,m, 346.530482,     1.772894,
2459549.017361111,*,m, 346.288629,     1.777219,
2459549.018055555,*,m, 346.046775,     1.781545,
2459549.018750000,*,m, 345.804922,     1.785870,
2459549.019444444,*,m, 345.563069,     1.790195,
2459549.020138889,*,m, 345.321216,     1.794520,
2459549.020833333,*,m, 345.079363,     1.798845,
2459549.021527778,*,m, 344.837511,     1.803170,
2459549.022222222,*,m, 344.595659,     1.807495,
2459549.022916667,*,m, 344.353807,     1.811820,
2459549.023611111,*,m, 344.111956,     1.816145,
2459549.024305556,*,m, 343.870104,     1.820469,
2459549.025000000,*,m, 343.628254,     1.824794,
2459549.025694444,*,m, 343.386403,     1.829118,
2459549.026388889,*,m, 343.144553,     1.833443,
2459549.027083333,*,m, 342.902702,     1.837767,
2459549.027777778,*,m, 342.660853,     1.842091,
2459549.028472222,*,m, 342.419003,     1.846416,
2459549.029166667,*,m, 342.177154,     1.850740,
2459549.029861111,*,m, 341.935305,     1.855064,
2459549.030555556,*,m, 341.693456,     1.859388,
2459549.031250000,*,m, 341.451607,     1.863712,
2459549.031944444,*,m, 341.209759,     1.868036,
2459549.032638889,*,m, 340.967911,     1.872359,
2459549.033333333,*,m, 340.726063,     1.876683,
2459549.034027778,*,m, 340.484216,     1.881007,
2459549.034722222,*,m, 340.242369,     1.885330,
2459549.035416667,*,m, 340.000522,     1.889653,
2459549.036111111,*,m, 339.758675,     1.893977,
2459549.036805556,*,m, 339.516829,     1.898300,
2459549.037500000,*,m, 339.274983,     1.902623,
2459549.038194444,*,m, 339.033137,     1.906946,
2459549.038888889,*,m, 338.791292,     1.911270,
2459549.039583333,*,m, 338.549446,     1.915593,
2459549.040277778,*,m, 338.307601,     1.919915,
2459549.040972222,*,m, 338.065757,     1.924238,
2459549.041666667,*,m, 337.823912,     1.928561,
2459549.042361111,*,m, 337.582068,     1.932884,
2459549.043055556,*,m, 337.340224,     1.937206,
2459549.043750000,*,m, 337.098381,     1.941529,
2459549.044444445,*,m, 336.856537,     1.945851,
2459549.045138889,*,m, 336.614694,     1.950174,
2459549.045833333,*,m, 336.372851,     1.954496,
2459549.046527778,*,m, 336.131009,     1.958818,
2459549.047222222,*,m, 335.889167,     1.963141,
2459549.047916667,*,m, 335.647325,     1.967463,
2459549.048611111,*,m, 335.405483,     1.971785,
2459549.049305555,*,m, 335.163641,     1.976107,
2459549.050000000,*,m, 334.921800,     1.980428,
2459549.050694444,*,m, 334.679959,     1.984750,
2459549.051388889,*,m, 334.438119,     1.989072,
2459549.052083333,*,m, 334.196278,     1.993394,
2459549.052777778,*,m, 333.954438,     1.997715,
2459549.053472222,*,m, 333.712599,     2.002037,
2459549.054166667,*,m, 333.470759,     2.006358,
2459549.054861111,*,m, 333.228920,     2.010680,
2459549.055555556,*,m, 332.987081,     2.015001,
2459549.056250000,*,m, 332.745242,     2.019322,
2459549.056944444,*,m, 332.503404,     2.023643,
2459549.057638889,*,m, 332.261566,     2.027964,
2459549.058333333,*,m, 332.019728,     2.032285,
2459549.059027778,*,m, 331.777890,     2.036606,
2459549.059722222,*,m, 331.536053,     2.040927,
2459549.060416667,*,m, 331.294216,     2.045248,
2459549.061111111,*,m, 331.052379,     2.049569,
2459549.061805556,*,m, 330.810542,     2.053889,
2459549.062500000,*,m, 330.568706,     2.058210,
2459549.063194444,*,m, 330.326870,     2.062530,
2459549.063888889,*,m, 330.085035,     2.066851,
2459549.064583333,*,m, 329.843199,     2.071171,
2459549.065277778,*,m, 329.601364,     2.075491,
2459549.065972222,*,m, 329.359529,     2.079812,
2459549.066666667,*,m, 329.117695,     2.084132,
2459549.067361111,*,m, 328.875861,     2.088452,
2459549.068055556,*,m, 328.634027,     2.092772,
2459549.068750000,*,m, 328.392193,     2.097092,
2459549.069444444,*,m, 328.150359,     2.101412,
2459549.070138889,*,m, 327.908526,     2.105732,
2459549.070833333,*,m, 327.666693,     2.110051,
2459549.071527778,*,m, 327.424861,     2.114371,
2459549.072222222,*,m, 327.183028,     2.118691,
2459549.072916667,*,m, 326.941196,     2.123010,
2459549.073611111,*,m, 326.699365,     2.127330,
2459549.074305556,*,m, 326.457533,     2.131649,
2459549.075000000,*,m, 326.215702,     2.135968,
2459549.075694445,*,m, 325.973871,     2.140288,
2459549.076388889,*,m, 325.732040,     2.144607,
2459549.077083333,*,m, 325.490210,     2.148926,
2459549.077777778,*,m, 325.248380,     2.153245,
2459549.078472222,*,m, 325.006550,     2.157564,
2459549.079166667,*,m, 324.764720,     2.161883,
2459549.079861111,*,m, 324.522891,     2.166202,
2459549.080555555,*,m, 324.281062,     2.170520,
2459549.081250000,*,m, 324.039233,     2.174839,
2459549.081944444,*,m, 323.797405,     2.179158,
2459549.082638889,*,m, 323.555577,     2.183476,
2459549.083333333,*,m, 323.313749,     2.187795,
2459549.084027778,*,m, 323.071921,     2.192113,
2459549.084722222,*,m, 322.830094,     2.196432,
2459549.085416667,*,m, 322.588267,     2.200750,
2459549.086111111,*,m, 322.346440,     2.205068,
2459549.086805556,*,m, 322.104614,     2.209386,
2459549.087500000,*,m, 321.862788,     2.213705,
2459549.088194444,*,m, 321.620962,     2.218023,
2459549.088888889,*,m, 321.379136,     2.222341,
2459549.089583333,*,m, 321.137311,     2.226658,
2459549.090277778,*,m, 320.895486,     2.230976,
2459549.090972222,*,m, 320.653661,     2.235294,
2459549.091666667,*,m, 320.411837,     2.239612,
2459549.092361111,*,m, 320.170012,     2.243930,
2459549.093055556,*,m, 319.928188,     2.248247,
2459549.093750000,*,m, 319.686365,     2.252565,
2459549.094444444,*,m, 319.444541,     2.256882,
2459549.095138889,*,m, 319.202718,     2.261200,
2459549.095833333,*,m, 318.960896,     2.265517,
2459549.096527778,*,m, 318.719073,     2.269834,
2459549.097222222,*,m, 318.477251,     2.274151,
2459549.097916667,*,m, 318.235429,     2.278469,
2459549.098611111,*,m, 317.993607,     2.282786,
2459549.099305556,*,m, 317.751786,     2.287103,
2459549.100000000,*,m, 317.509965,     2.291420,
2459549.100694444,*,m, 317.268144,     2.295737,
2459549.101388889,*,m, 317.026323,     2.300054,
2459549.102083333,*,m, 316.784503,     2.304370,
2459549.102777778,*,m, 316.542683,     2.308687,
2459549.103472222,*,m, 316.300863,     2.313004,
2459549.104166667,*,m, 316.059044,     2.317320,
2459549.104861111,*,m, 315.817225,     2.321637,
2459549.105555556,*,m, 315.575406,     2.325953,
2459549.106250000,*,m, 315.333588,     2.330270,
2459549.106944445,*,m, 315.091769,     2.334586,
2459549.107638889,*,m, 314.849951,     2.338903,
2459549.108333333,*,m, 314.608134,     2.343219,
2459549.109027778,*,m, 314.366316,     2.347535,
2459549.109722222,*,m, 314.124499,     2.351851,
2459549.110416667,*,m, 313.882682,     2.356167,
2459549.111111111,*,m, 313.640866,     2.360483,
2459549.111805555,*,m, 313.399050,     2.364799,
2459549.112500000,*,m, 313.157234,     2.369115,
2459549.113194444,*,m, 312.915418,     2.373431,
2459549.113888889,*,m, 312.673602,     2.377747,
2459549.114583333,*,m, 312.431787,     2.382063,
2459549.115277778,*,m, 312.189973,     2.386378,
2459549.115972222,*,m, 311.948158,     2.390694,
2459549.116666667,*,m, 311.706344,     2.395010,
2459549.117361111,*,m, 311.464530,     2.399325,
2459549.118055556,*,m, 311.222716,     2.403641,
2459549.118750000,*,m, 310.980903,     2.407956,
2459549.119444444,*,m, 310.739090,     2.412271,
2459549.120138889,*,m, 310.497277,     2.416587,
2459549.120833333,*,m, 310.255464,     2.420902,
2459549.121527778,*,m, 310.013652,     2.425217,
2459549.122222222,*,m, 309.771840,     2.429532,
2459549.122916667,*,m, 309.530028,     2.433847,
2459549.123611111,*,m, 309.288217,     2.438162,
2459549.124305556,*,m, 309.046406,     2.442477,
2459549.125000000,*,m, 308.804595,     2.446792,
2459549.125694444,*,m, 308.562785,     2.451107,
2459549.126388889,*,m, 308.320974,     2.455422,
2459549.127083333,*,m, 308.079165,     2.459737,
2459549.127777778,*,m, 307.837355,     2.464052,
2459549.128472222,*,m, 307.595546,     2.468366,
2459549.129166667,*,m, 307.353736,     2.472681,
2459549.129861111,*,m, 307.111928,     2.476996,
2459549.130555556,*,m, 306.870119,     2.481310,
2459549.131250000,*,m, 306.628311,     2.485625,
2459549.131944444,*,m, 306.386503,     2.489939,
2459549.132638889,*,m, 306.144695,     2.494253,
2459549.133333333,*,m, 305.902888,     2.498568,
2459549.134027778,*,m, 305.661081,     2.502882,
2459549.134722222,*,m, 305.419274,     2.507196,
2459549.135416667,*,m, 305.177468,     2.511511,
2459549.136111111,*,m, 304.935662,     2.515825,
